,Status_id,Datetime,Day_id,User_id,User_name,User_screen_name,Text,Retweet_Count,Favorite_Count,Is_Retweet,Full_Text,Sentiment_score1,Sentiment_score2,Sentiment_pool
369,1266981193825878017,2020-05-31 01:33:50-05:00,05312020,356867567,maria fer ordonez,mariaordofer,🔴 Lenin Moreno en Aprietos sale a la Luz actos en su mandato de 3 años https://t.co/e6XgGYxaxZ via @YouTube,0,0,False,🔴 Lenin Moreno en Aprietos sale a la Luz actos en su mandato de 3 años https://t.co/e6XgGYxaxZ via @YouTube,0.22349,0.59172577,0.40760788
368,1266989129537069057,2020-05-31 02:05:22-05:00,05312020,226416169,Joan Balda,JoanBalda,"Hoy conversé por video llamada con @Lenin Moreno, le dije que era un traidor incompetente y que tiene hundido al pa… https://t.co/hoG9ocSTFM",0,5,False,"Hoy conversé por video llamada con @Lenin Moreno, le dije que era un traidor incompetente y que tiene hundido al país, me dijo que la culpa era de @MashiRafael 🤦‍♂️ https://t.co/dXIhxMK0cP",0.62781537,0.27560735,0.45171136
367,1266996427110178816,2020-05-31 02:34:22-05:00,05312020,1228029491596943365,Carlos Riofrio,CarlosR69949071,"@elreversoecu @LassoGuillermo @AsambleaEcuador estos infelices dicen que Moreno es Correa, solo para engañar a los… https://t.co/N2l1HknjRb",0,0,False,"@elreversoecu @LassoGuillermo @AsambleaEcuador estos infelices dicen que Moreno es Correa, solo para engañar a los desmontados.
Lenin Moreno esta contoda la mafia de Guillermo Laso, Jaime Nebot, Bucaran otro malcreados patán y chorizo, Gutierres los Pachacuti el M.P.D. son las mafias más terribles más de 60 años son ratas",0.2775683,0.43880486,0.3581866
366,1266998678276968448,2020-05-31 02:43:19-05:00,05312020,291727006,Eduardo Robayo,edurobayo7,El Gobierno de Lenín Moreno enfrenta su último año de mandato con apoyos políticos disminuidos. Los distanciamiento… https://t.co/c60r1cQCu1,1,0,False,El Gobierno de Lenín Moreno enfrenta su último año de mandato con apoyos políticos disminuidos. Los distanciamientos dentro de la coalición que lo llevó al poder » https://t.co/dxoVzSDdgx https://t.co/Uv5TpK41ee,0.83487296,0.6989882,0.7669306
365,1266998697759473664,2020-05-31 02:43:23-05:00,05312020,291727006,Eduardo Robayo,edurobayo7,El Gobierno de Lenín Moreno enfrenta su último año de mandato con apoyos políticos disminuidos. Los distanciamiento… https://t.co/aB0fjepMQv,0,0,False,El Gobierno de Lenín Moreno enfrenta su último año de mandato con apoyos políticos disminuidos. Los distanciamientos dentro de la coalición que lo llevó al poder https://t.co/dxoVzSDdgx,0.83487296,0.6989882,0.7669306
364,1266999668929630208,2020-05-31 02:47:15-05:00,05312020,351145520,Roberto Perea,perealanr,"ESTA ESTA TARADA SE INDIGNA POR LO QUE LOS TERRORISTAS DE LOS POLICÍAS LE HICIERON A UN CIUDADANO DE EEUU, PERO AQU… https://t.co/5tcPHfz4BM",0,2,False,"ESTA ESTA TARADA SE INDIGNA POR LO QUE LOS TERRORISTAS DE LOS POLICÍAS LE HICIERON A UN CIUDADANO DE EEUU, PERO AQUÍ ELLA FIRMA CON SU BLOQUE Y PARTIDO TODA LA FECHORÍAS DELINCUENCIAL DEL GOBIERNO DEL JEFE DE ELLA DEL PATULECO DE LENIN MORENO,Y JARRIN DONDE MASACRARON AL PUEBLO https://t.co/IBM5xzwA4R https://t.co/K44ZPps9xB",0.95255494,0.36625165,0.6594033
363,1267001935657402368,2020-05-31 02:56:15-05:00,05312020,998363657154293760,Natasha Males G,AcuerdoCat,LA POBLACIÓN EVALÚA LA GESTIÓN DE LOS TRES AÑOS DE GOBIERNO DEL PRESIDENTE LENIN MORENO https://t.co/qJ5XPYhBJs,0,0,False,LA POBLACIÓN EVALÚA LA GESTIÓN DE LOS TRES AÑOS DE GOBIERNO DEL PRESIDENTE LENIN MORENO https://t.co/qJ5XPYhBJs,0.51144123,0.23656657,0.3740039
362,1267002286833913858,2020-05-31 02:57:39-05:00,05312020,138930595,Javier Alvarez,javiero63,@Lenin A ver correistas de mierda que cuando yo me refiero A Moreno lo hago contra ustedes también que aupan pilluelos y los endiosan.,0,0,False,@Lenin A ver correistas de mierda que cuando yo me refiero A Moreno lo hago contra ustedes también que aupan pilluelos y los endiosan.,0.48762354,0.15667132,0.32214743
361,1267007866671632395,2020-05-31 03:19:49-05:00,05312020,261014727,Carlos A.Lucas Aráuz,carlosalucasa,"Los hijos  bastardos de Hitler en América,Trump entre ellos, junto a Bolsonaro, Ortega, Lenin Moreno. https://t.co/mB37HWYpAW",0,0,False,"Los hijos  bastardos de Hitler en América,Trump entre ellos, junto a Bolsonaro, Ortega, Lenin Moreno. https://t.co/mB37HWYpAW",0.36292058,0.3478675,0.35539404
360,1267014859742461952,2020-05-31 03:47:37-05:00,05312020,1187401639185006592,Jonathan Jesús Mite Guillén(Camarada Guayanáquiz),guayanaquiz_,@YourAnonCentral Lenín Moreno de Ecuador también.,0,0,False,@YourAnonCentral Lenín Moreno de Ecuador también.,0.4212859,0.89236885,0.6568274
359,1267015723517435904,2020-05-31 03:51:03-05:00,05312020,1087030179292217345,Joss⁷⭐ᵂᵉ ᴬʳᵉ ᴼᶰˡʸ ⁷,inyourhope07,@taewingsart Yo estuve y la hice de Mía Khalifa y Lenin Moreno Burro ahkaray,0,1,False,@taewingsart Yo estuve y la hice de Mía Khalifa y Lenin Moreno Burro ahkaray,0.46734717,0.73915803,0.6032526
358,1267024314437718017,2020-05-31 04:25:11-05:00,05312020,1162321051617038338,JORGE DUEÑAS,JORGEDU30540290,"LENIN MORENO SERIA PERUANO, AHORA YA SABEMOS DE DONDE VIENE LO TRAIDOR DE ESTA BAZOFIA CODICIOSO ENGENDRO DEL MAL ODIADOR",0,0,False,"LENIN MORENO SERIA PERUANO, AHORA YA SABEMOS DE DONDE VIENE LO TRAIDOR DE ESTA BAZOFIA CODICIOSO ENGENDRO DEL MAL ODIADOR",0.8444648,0.36051592,0.60249037
357,1267024883336253441,2020-05-31 04:27:27-05:00,05312020,974904998,Telsum,Semilla2020,"@tuffiare Pero en la semana...Piñera, Lenin Moreno....",0,0,False,"@tuffiare Pero en la semana...Piñera, Lenin Moreno....",0.31127036,0.66865075,0.48996055
356,1267029145613209603,2020-05-31 04:44:23-05:00,05312020,1241635173273346048,frayfernan@hotmail.com,frayfernan,@AsambleaEcuador @cesarlitardo @UnaManoEcuador @DonosoEcuador @anitabelenmarin @csolorzano3 @InclusionEc… https://t.co/x7k3afhsiS,0,0,False,"@AsambleaEcuador @cesarlitardo @UnaManoEcuador @DonosoEcuador @anitabelenmarin @csolorzano3 @InclusionEc @Gober_LosRios @cambala_carlos @AgendaAsamblea Ratas!!
Eso son los asambleístas del gobierno más corrupto de la historia. Y el César Litardo es un asambleista de Lenin Moreno.",0.30705744,0.7670325,0.537045
355,1267035450092457984,2020-05-31 05:09:26-05:00,05312020,1152069625,Nelly,nelly_bcn,@Lenin @BancoPacificoEC Mentiroso Lenin Moreno cuando la gente de negocios pequeños han ido por el supuesto crédito… https://t.co/AhzKvDWEgT,0,0,False,@Lenin @BancoPacificoEC Mentiroso Lenin Moreno cuando la gente de negocios pequeños han ido por el supuesto crédito le hn negado.Solo es para grandes empresarios que vendan más de 100000Usd y que emitan facturas.Sabe que losmicroempresarios jamás van a cumplir con los requisitos.Esto es para tus panas.,0.9045666,0.38978162,0.6471741
354,1267037056494174210,2020-05-31 05:15:49-05:00,05312020,3192746847,siesbellalavida,siesbellalavida,"Me parece estar leyendo a @patriciajaniot y demás palangristas
El decrépito @realDonaldTrump El Porky El barito… https://t.co/ovg2gon7AP",0,0,False,"Me parece estar leyendo a @patriciajaniot y demás palangristas
El decrépito @realDonaldTrump El Porky El barito @IvanDuque Almagro lenin Moreno la añez el bolsas del bolsonaro y tu gemelo el guaidiota (a) @jguaido sobre Venezuela
La ignorancia lo Asiste y mucho compa... https://t.co/lPm9Zm7Vcd",0.1991944,0.6879293,0.44356185
353,1267042753562791936,2020-05-31 05:38:27-05:00,05312020,473050471,WalterNoboa,WalterNoboa,@changroberto @emirmontoya @IleMatamoros Tu eres el que escribes webadas! Dice la plena! Sin el poder de los banque… https://t.co/YcL0Ifxtwp,0,2,False,@changroberto @emirmontoya @IleMatamoros Tu eres el que escribes webadas! Dice la plena! Sin el poder de los banqueros y la prensa el corrupto Lenin Moreno hace rato estuviera en cana! Quien sabe si hasta Vire  le daban!,0.6092807,0.4131722,0.5112264
352,1267051942192328706,2020-05-31 06:14:58-05:00,05312020,1241442686650978304,Yomer Puente,YomerPuente2,@PrensaDelBanano Es tipo es como la verga. Lame botas d Lenín Moreno. Pero ya nomas s le termina la teta,0,2,False,@PrensaDelBanano Es tipo es como la verga. Lame botas d Lenín Moreno. Pero ya nomas s le termina la teta,0.6197073,0.75003356,0.6848704
351,1267057228776976384,2020-05-31 06:35:58-05:00,05312020,129606272,Antonio Kure M.,AntonioKure,▷ El yerno de Lenín Moreno recibió un contrato millonario con el Estado https://t.co/LowAeLQQdl,0,0,False,▷ El yerno de Lenín Moreno recibió un contrato millonario con el Estado https://t.co/LowAeLQQdl,0.59159434,0.30679113,0.44919273
350,1267060215385645056,2020-05-31 06:47:50-05:00,05312020,4530312995,Game ☀️ver cheto,_ASLO_,"#CantarLas40 El bicho está  matando a muchos, pero que no oculte a los asesinos que en Ecuador, Chile y Bolivia ase… https://t.co/osfCztnicp",4,6,False,"#CantarLas40 El bicho está  matando a muchos, pero que no oculte a los asesinos que en Ecuador, Chile y Bolivia asesinaron y mutilaron a cientos de personas por reclamar sus derechos, Lenin Moreno, Piñera y la dictadora Añez son asesinos violadores de DDHH y deberán ser juzgados.",0.2371504,0.4912108,0.3641806
349,1267060878534488068,2020-05-31 06:50:28-05:00,05312020,179956888,manuel iglesias,miglesias48,"Pasamos de Rafael Correa a Lenín Moreno, de Dilma Rousseff a Jair Bolsonaro, de Evo Morales a Jeanine Áñez, de Bara… https://t.co/t0BjErsRIq",0,0,False,"Pasamos de Rafael Correa a Lenín Moreno, de Dilma Rousseff a Jair Bolsonaro, de Evo Morales a Jeanine Áñez, de Barak Obama a Donald Trump.
¿No deberíamos replantearnos lo que estamos haciendo? A mí se me ocurre que algo debemos modificar para no volver a cometer el mismo error.",0.9762262,0.6858289,0.83102757
348,1267061811217604609,2020-05-31 06:54:11-05:00,05312020,1254877586204897280,PatriaTierraSagrada,sagrada_patria,@NotiCiertas No son investigados. Son ayudados por Lenin. Del matrimonio político más caro aberrante en la historia… https://t.co/9zHjN6t04L,2,7,False,"@NotiCiertas No son investigados. Son ayudados por Lenin. Del matrimonio político más caro aberrante en la historia del Ecuador.
Los Moreno-Bucaram.
#MorenoesBucaram",0.5546514,0.59447914,0.5745653
347,1267062938843713536,2020-05-31 06:58:40-05:00,05312020,135355821,Ramiro Llerena,romario1957,Le gustó vivir de gorra y aprendió la técnica traidora de su ex jefe @Lenin Moreno. https://t.co/KXYTehuA9r,8,7,False,Le gustó vivir de gorra y aprendió la técnica traidora de su ex jefe @Lenin Moreno. https://t.co/KXYTehuA9r,0.41052404,0.6268114,0.5186677
346,1267064038422466561,2020-05-31 07:03:02-05:00,05312020,1109958824860045312,Annabell,Annabel98276780,@andrecoboc1 @LoroHomero @MashiRafael Ud ya se parece y sin ofender al Lenin Moreno TODO ES CULPA DE CORREA ya bast… https://t.co/TbTlFyZqNa,0,1,False,@andrecoboc1 @LoroHomero @MashiRafael Ud ya se parece y sin ofender al Lenin Moreno TODO ES CULPA DE CORREA ya basta cambien de chip por favor .,0.7862351,0.040476143,0.41335562
345,1267070071307993096,2020-05-31 07:27:00-05:00,05312020,1616548010,Sargent57,vicsegundog57,Lenin Moreno bien a refugiarse otra vez en Guayaquil Pero recuerde que las circunstancias son diferentes; el caos e… https://t.co/Jr9cyjFrI8,0,0,False,"Lenin Moreno bien a refugiarse otra vez en Guayaquil Pero recuerde que las circunstancias son diferentes; el caos está propiciado por la ley deshumanizante que buscaba ser de chantaje pulso en la AN a 74 corruptos engendrado por tu gobierno. 
Deja el poder que nos vamos a pique",0.2019383,0.5035272,0.35273278
344,1267071496641486849,2020-05-31 07:32:40-05:00,05312020,1198038908682096640,Coneno,_Coneno,1.194 millones el gobierno de Lenín Moreno perdonó a los grandes empresarios que son el 95% y tan solo perdono al 5… https://t.co/UbNjHkQGsM,1,1,False,1.194 millones el gobierno de Lenín Moreno perdonó a los grandes empresarios que son el 95% y tan solo perdono al 5% de las pequeñas empresas.,0.67797714,0.8303529,0.75416505
343,1267077617909329921,2020-05-31 07:56:59-05:00,05312020,1216210554991403008,Alfredo Pineda,Alfredo85609313,"@Yiselamegatop Llama a Trump payaso de reality, pero el mundo hispano está lleno de presidentes bananeros:
AMLO, Al… https://t.co/b56ATN2481",0,0,False,"@Yiselamegatop Llama a Trump payaso de reality, pero el mundo hispano está lleno de presidentes bananeros:
AMLO, Alberto Fernández, Pedros Sánchez, el dictador Maduro, Lenin Moreno.
No se de donde sea (igual ni me importa)
Pero de seguro eres de una de esas Repúblicas bananeras.",0.8497074,0.7816025,0.815655
342,1267078567151747072,2020-05-31 08:00:46-05:00,05312020,1226950502526734337,Newton Aquino,aquino_newton,"@GovJVentura @Russ_Warrior Os terroristas EUA! Nas Américas do Sul, Central e países desarmados. Inplantam Imprensa… https://t.co/XsOUZ6kVO5",0,0,False,"@GovJVentura @Russ_Warrior Os terroristas EUA! Nas Américas do Sul, Central e países desarmados. Inplantam Imprensa corrupta, como Tv Globo e CNN, financiam mercenários e traídores da pátria, como esse da foto e Uribe, Iván Duque, Lenín Moreno, Jeanini Ánez, Pinera, Macri, Bolsonaro e toda laia da direita https://t.co/vt1R4FLn7v",0.73320484,0.44742867,0.5903168
341,1267078798694064135,2020-05-31 08:01:41-05:00,05312020,1232190217483956224,Juan Abundio Pisco,archeddian,Para mi Jaime Nebot y Abdalá Bucaram son los tipos menos populares en el Ecuador. Ambos ocupan para mi el penúltimo… https://t.co/zAbZYyZKF9,0,2,False,"Para mi Jaime Nebot y Abdalá Bucaram son los tipos menos populares en el Ecuador. Ambos ocupan para mi el penúltimo y último lugar, tanto así que si Mahuad regresaría les ganara en votaciones, es mas hasta Lenin Moreno fuera reelegido si compitiera contra ellos.",0.09163195,0.995782,0.543707
340,1267082641221836800,2020-05-31 08:16:57-05:00,05312020,108366767,Juan Martorano,juanmartorano,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador https://t.co/RUv3ulvku1 https://t.co/maSSJl4w4r,0,1,False,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador https://t.co/RUv3ulvku1 https://t.co/maSSJl4w4r,0.44071656,0.31703007,0.37887332
339,1267082829692837890,2020-05-31 08:17:42-05:00,05312020,1032457518625239040,Alfarista Ecuador,Anticuantico,"@NotiCiertas @35PAIS @Lenin Esta corrupta no tiene ética ni moral para decir nada!
Cómplice del traidor y corrupto… https://t.co/AbGsHawzU8",0,0,False,"@NotiCiertas @35PAIS @Lenin Esta corrupta no tiene ética ni moral para decir nada!
Cómplice del traidor y corrupto lenin moreno es responsable de la destrucción y ruina del Ecuador!!

#NiPerdónNiOlvido a todas estas ratas !!",0.0810931,0.43211126,0.25660217
338,1267084179898064900,2020-05-31 08:23:04-05:00,05312020,831678918,benito kamelas,0pinandoand0,310520 BBC News Mundo - Coronavirus en Ecuador: las multitudinarias protestas por las drásticas medidas económicas… https://t.co/nv0TgtqHlN,0,0,False,310520 BBC News Mundo - Coronavirus en Ecuador: las multitudinarias protestas por las drásticas medidas económicas y recortes de Lenín Moreno https://t.co/zUPSprS3qs,0.70504,0.8462519,0.775646
337,1267085072756326400,2020-05-31 08:26:37-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@sofisala3006 @Molinillaazul @Lenin oh claro un kit con sobreprecio inflados como él ego de moreno canasta que norm… https://t.co/C9ob1tF8Dh,0,0,False,@sofisala3006 @Molinillaazul @Lenin oh claro un kit con sobreprecio inflados como él ego de moreno canasta que normalmente vale 75 dolares la Ocles la estaba haciendo pasar en 150 disque por él transporte y él envase en él que vienen los alimentos sabe señorita me duele mucho ver que personas como usted se presten,0.6521125,0.82952374,0.74081814
336,1267085209830375424,2020-05-31 08:27:09-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@sofisala3006 @Molinillaazul @Lenin para alabar a moreno cuanto les paga porque estoy seguro que no es gratis,0,0,False,@sofisala3006 @Molinillaazul @Lenin para alabar a moreno cuanto les paga porque estoy seguro que no es gratis,0.19830653,0.029403418,0.113854975
335,1267085547023065088,2020-05-31 08:28:30-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@Anifdez90 @joselo681513 @Lenin ahora él dinero de la salud se gasta en troles que defienden a moreno,0,1,False,@Anifdez90 @joselo681513 @Lenin ahora él dinero de la salud se gasta en troles que defienden a moreno,0.5364961,0.19688344,0.36668977
334,1267085937995120640,2020-05-31 08:30:03-05:00,05312020,201980641,Juan David G,JUanDavid_09,"Todos con serpientes 🐍 en su nombre, tienen el cerebro más pequeño que Lenin Moreno. https://t.co/XN8GQbuH8g",0,1,False,"Todos con serpientes 🐍 en su nombre, tienen el cerebro más pequeño que Lenin Moreno. https://t.co/XN8GQbuH8g",0.119033486,0.891806,0.50541973
333,1267087258445905922,2020-05-31 08:35:18-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@nataliazambragf @Monyka03 @Lenin agradecer que señorita que haya tanta gente muerta como los periodistas o los mue… https://t.co/IK80BnVjIj,1,1,False,@nataliazambragf @Monyka03 @Lenin agradecer que señorita que haya tanta gente muerta como los periodistas o los muertos por él paro o por las cuentas ina o por los ministros ratas que se llevan él país en peso mi pregunta es cuanto les paga moreno por defenderlo porque ya ha contratado un ejercito de troles,0.15657735,0.42485905,0.2907182
332,1267088590972084234,2020-05-31 08:40:36-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@TlalocMictlan @Lenin al que van a poner en su lugar es a la rata de moreno por asesino traidor ladrón mitamano men… https://t.co/P9UbDs9tOe,0,0,False,@TlalocMictlan @Lenin al que van a poner en su lugar es a la rata de moreno por asesino traidor ladrón mitamano mentiroso nepotista por aliarse con los mismos partidos políticos que saquearon este país le digo mas ?,0.27450615,0.7380079,0.50625706
331,1267089486292357121,2020-05-31 08:44:09-05:00,05312020,964900041088471041,Homosexual Anti-Derecha,JC_Garrrrcia,"Si #GeorgeFloyd hubiera sido asesinado en Ecuador, el rastrero careverga de @Lenin Moreno hubiera hecho un homenaje… https://t.co/EU0U3VqoaR",24,49,False,"Si #GeorgeFloyd hubiera sido asesinado en Ecuador, el rastrero careverga de @Lenin Moreno hubiera hecho un homenaje en Carondelet para el policía que lo mató. https://t.co/Owr4jBRrr4",0.632298,0.40558478,0.5189414
330,1267089709190336514,2020-05-31 08:45:02-05:00,05312020,991492059658948609,B@by🐼,20307874st,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de au... https://t.co/SscEAG70Ad vía @YouTube,0,0,False,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de au... https://t.co/SscEAG70Ad vía @YouTube,0.42960715,0.28356117,0.35658416
329,1267090213370843136,2020-05-31 08:47:02-05:00,05312020,1033081339820564480,Lolmin,Lolmin3,@sachacristo1 @MashiRafael @marcelaguinaga QUIEN LES DIJO QUE USTEDES PUEDEN TOMAR LAS DECISIONES DE LA LUCHA DE UN… https://t.co/RiDNYtjyVM,0,2,False,"@sachacristo1 @MashiRafael @marcelaguinaga QUIEN LES DIJO QUE USTEDES PUEDEN TOMAR LAS DECISIONES DE LA LUCHA DE UN PUEBLO??
Ustedes le salvaron y pactaron con Lenín Moreno y esté cómo el traidor que es, les engañó para que ahora impónga lo mismo que fue rechazado en Octubre!! USTEDES PACTARON CON UN TIRANO!! USTEDES",0.79270643,0.38486543,0.58878595
328,1267090844768763905,2020-05-31 08:49:33-05:00,05312020,1255176328787132419,Luis Alberto R,LuisAlbertoR20,@AndreaMrti @martinchaluiza @Lenin @IvanDuque @sanchezcastejon señorita se ve mal defendiendo a moreno se nota que le paga y bien,0,0,False,@AndreaMrti @martinchaluiza @Lenin @IvanDuque @sanchezcastejon señorita se ve mal defendiendo a moreno se nota que le paga y bien,0.67499894,0.10459334,0.38979614
327,1267091696510218244,2020-05-31 08:52:56-05:00,05312020,235668092,DIEGO  ⚓,Diegueeto10,@QuitoLibertad @PedritoExtranja En este país TODAVÍA creo que existe libertad de ideología de toda índole 😂 no veo… https://t.co/87dkTCm6MT,0,1,False,"@QuitoLibertad @PedritoExtranja En este país TODAVÍA creo que existe libertad de ideología de toda índole 😂 no veo lo malo.
Malo es apoyar a Lenin Moreno después de las cagadas que está haciendo a favor de los ricos.",0.87884647,0.022824854,0.45083565
326,1267094592232579086,2020-05-31 09:04:26-05:00,05312020,778019709887324160,Rosa Elena Guerrero,RosaElenaGuer21,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de au... https://t.co/GlbmvWIuQ8 vía @YouTube,0,0,False,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de au... https://t.co/GlbmvWIuQ8 vía @YouTube,0.42960715,0.28356117,0.35658416
325,1267095707787374594,2020-05-31 09:08:52-05:00,05312020,901104703,FROILAN,AndresCantos79,@PedritoExtranja Jajajajaja candidato de Lenin Moreno ni para presidente de curso 😄😄,0,14,False,@PedritoExtranja Jajajajaja candidato de Lenin Moreno ni para presidente de curso 😄😄,0.33285877,0.6362418,0.4845503
324,1267098150638096385,2020-05-31 09:18:35-05:00,05312020,293301857,LUIS EDUARDO NARVAEZ,luisncorp,a los 25 años de edad y tenía solo primaria. El mismo Ecuador de antes camuflado por carreteras y obras de cemento.… https://t.co/8XnE9g789f,0,0,False,a los 25 años de edad y tenía solo primaria. El mismo Ecuador de antes camuflado por carreteras y obras de cemento. Y las mismas caras de políticos izquierdosos y derechistas que se han tragado el país desde Roldós hasta Moreno. Es triste pero cierto.@Lenin @MashiRafael,0.94055545,0.8420552,0.8913053
323,1267098819277344769,2020-05-31 09:21:14-05:00,05312020,108366767,Juan Martorano,juanmartorano,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador ( Video) https://t.co/x1lGp33sA3,0,0,False,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador ( Video) https://t.co/x1lGp33sA3,0.57162833,0.2827424,0.42718536
322,1267100360189120513,2020-05-31 09:27:22-05:00,05312020,108520191,Cesar Mora,camobe2,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador (+Video) https://t.co/PrzPebsUar,0,0,False,¿Recortes en plena crisis? Lenín Moreno supera al FMI en políticas de austeridad en Ecuador (+Video) https://t.co/PrzPebsUar,0.57162833,0.2827424,0.42718536
321,1267100600665341953,2020-05-31 09:28:19-05:00,05312020,99353006,xnio,xnio,@marlen973 @PatricioAlarco2 @Lenin Alarcon en buen tibio con Lenin Moreno... Por que será?,0,0,False,@marlen973 @PatricioAlarco2 @Lenin Alarcon en buen tibio con Lenin Moreno... Por que será?,0.4430477,0.9193479,0.68119776
